delivery_id,DeliveryID,order_id,OrderID,customer_id,CustomerID,carrier,Carrier,tracking_number,TrackingNum,dispatch_date,DispatchDate,estimated_delivery,EstimatedDelivery,actual_delivery,ActualDelivery,delivery_status,DeliveryStatus,delivery_attempts,Attempts,weight_kg,Weight,dimensions,Dimensions,delivery_address,DeliveryAddress,city,City,state,State,country,Country,signature_required,SignatureRequired,delivered_to,DeliveredTo,delivery_notes,SLA_met,SLAMet,return_initiated,ReturnInitiated,return_reason,tmp_del
DEL0000953,DEL0000953,ORD0004547,ORD0004547,CUST001316,CUST001316,Amazon Logistics,UPS,UB629310247,TRK61100134,,N/A,2020-01-16,2020-01-16,01/15/2020,2020-01-15,null,Delivered,4,1,74.75 lbs,46.7 lbs,23x26x29 cm,23x26x29 cm,"4891 Lake St, Chcago, NY 91600",4664 Blvd Chcago,Chcago,Chcago,NY,NY,United States of America,US,No,No,Left at door,,∑ emoji 📦,NULL,Yes,TRUE,no,Quality issue,
DEL0000954,DEL0000954,ORD0001569,ORD0001569,CUST000683,CUST000683,ups,UPS,LV794621259,TRK45041365,NaN,2020-03-22,2020-03-31,2020-03-31,2020-03-22,2020-03-22,Failed,Returned,3,1,74.53 lbs,9560.0 g,,23x38x16 cm,6532 Ln Chcago,"Chcago, CA",Chcago,Chcago,CA,null,United States,GB,Y,0,Reception,,∑ emoji 📦,Yes,Yes,1,0,Changed mind,N/A
DEL0000955,DEL0000955,ORD0004678,ORD0004678,NaN,CUST001481,fedex,UPS,PW490949267,TRK70294850,01-10-2023,2023-10-01,10/11/2023,2023-10-11,2023-10-09,,Pending,Delivered,2,4,37.44 lbs,41.25 kg,34x8x17 cm,34x8x17 cm,"New Yrok, TX",New Yrok,New Yrok,New Yrok,TX,TX,U.S.A,JP,no,yes,Reception,Recipient,Fragile,Yes,Yes,no,yes,Wrong item,
DEL0000956,DEL0000956,ORD0002926,ORD0002926,CUST001852,CUST001852,ups,DHL,NS796068891,TRK43155866,N/A,2021-12-04,05-12-2021,2021-12-05,2021-12-14,2021-12-14,NaN,Failed,3,4,37270.0 g,44.63,58x48x14 cm,58x48x14 cm,1103 Blvd Dallas,"Dallas, CA",Dallas,Dallas,CA,CA,United States,US,Y,N,N/A,N/A,,No,No,FALSE,true,Quality issue,
DEL0000957,DEL0000957,ORD0001826,ORD0001826,CUST000336,CUST000336,ups,USPS,IB274068188,TRK31035643,07/12/2021,2021-07-12,07/19/2021,2021-07-19,07/30/2021,,pending,Returned,3,3,83.11 lbs,40.29,,51x44x14 cm,7371 Dr Sydeny,"Sydeny, CA",Sydeny,Sydeny,CA,CA,United States of America,DE,N,Y,N/A,,Call before delivery,No,,1,TRUE,,
DEL0000958,DEL0000958,ORD0003264,ORD0003264,CUST000375,CUST000375,dhl,USPS,BI224982184,TRK83892045,2021-04-21,2021-04-21,04/28/2021,2021-04-28,NULL,2021-05-07,DELIVERED,NULL,4,5,32.03 kg,0.77 kg,13x10x4 cm,13x10x4 cm,,Philadelphia,Philadelphia,Philadelphia,NY,NY,usa,JP,No,false,Left at door,Recipient,,No,No,Yes,N,Wrong item,
DEL0000959,DEL0000959,ORD0002321,ORD0002321,CUST001845,CUST001845,ups,UPS,GI950485494,TRK58483100,11-05-2020,2020-05-11,13-05-2020,2020-05-13,,2020-05-11,delivered,In Transit,5,2,57.13 lbs,0.25 kg,NULL,40x55x4 cm,"584 Oak St, Londn, TX 40090","Londn, TX",Londn,Londn,TX,TX,US,,Yes,true,,Left at door,Leave at door,Yes,Yes,1,,Quality issue,
DEL0000960,DEL0000960,ORD0000208,ORD0000208,CUST001279,CUST001279,LaserShip,USPS,CF427523772,TRK28961572,04-01-2020,2020-01-04,01/10/2020,2020-01-10,01/05/2020,,Failed,Delivered,4,5,20.31,42.05,,null,"5349 Park St, Dallas, TX 14767","Dallas, TX",Dallas,Dallas,NULL,TX,U.S.A,JP,0,false,Reception,Neighbor,Call before delivery,Yes,Yes,true,Y,Damaged,
DEL0000961,DEL0000961,ORD0002264,ORD0002264,CUST000459,CUST000459,UPS,USPS,null,TRK57641915,12-02-2023,2023-02-12,24-02-2023,2023-02-24,2023-02-16,2023-02-16,in_transit,In Transit,3,1,41.63,9400.0 g,48x53x27 cm,48x53x27 cm,"New York, CA","New York, CA",New York,N/A,CA,CA,US,IN,No,null,,Left at door,Leave at door,null,Yes,true,N,,
DEL0000962,DEL0000962,ORD0004172,ORD0004172,CUST001432,CUST001432,fedex,UPS,TQ106454643,TRK20398875,24-02-2021,2021-02-24,03/04/2021,2021-03-04,03/06/2021,2021-03-06,Out for Delivery,Returned,1,1,41.88,NULL,7x45x14 cm,7x45x14 cm,"Londn, CA","1255 Oak St, Londn, CA 93393",Londn,Londn,CA,null,U.S.A,FR,1,No,Left at door,Left at door,NaN,No,No,,yes,,
DEL0000963,DEL0000963,ORD0003029,ORD0003029,CUST000742,CUST000742,ups,DHL,CZ420624099,TRK37949315,2022-10-20,2022-10-20,10/28/2022,2022-10-28,2022-10-22,2022-10-22,In Transit,Returned,4,4,19.59,23850.0 g,6x23x19 cm,6x23x19 cm,7032 Dr New York,New York,New York,New York,IL,IL,U.S.A,US,false,TRUE,Reception,Left at door,Leave at door,Yes,Yes,false,N,,
DEL0000964,DEL0000964,ORD0004237,ORD0004237,CUST001400,CUST001400,fedex,UPS,DK370226270,TRK59133636,2022-12-06,2022-12-06,N/A,2022-12-19,NULL,2022-12-06,pending,Returned,,5,29.26,9.52,53x31x30 cm,53x31x30 cm,Los Angeles,206 Ln Los Angeles,Los Angeles,null,CA,CA,US,GB,1,true,Neighbor,Left at door,∑ emoji 📦,Yes,Yes,,yes,Wrong item,NULL
DEL0000965,DEL0000965,ORD0002994,ORD0002994,CUST001397,CUST001397,ups,UPS,UH794190517,TRK51162619,12/23/2022,2022-12-23,2023-01-05,2023-01-05,2023-01-05,2023-01-05,In Transit,Returned,5,4,36.3 kg,28590.0 g,24x45x12 cm,24x45x12 cm,Tokyoo,"3311 Park St, Tokyoo, IL 78386",Tokyoo,Tokyoo,IL,IL,USA,JP,true,1,Left at door,NULL,Leave at door,NULL,Yes,FALSE,false,Damaged,
DEL0000966,DEL0000966,ORD0004089,,CUST001343,CUST001343,DHL,FedEx,QZ672168808,TRK35896302,07/15/2020,2020-07-15,07/19/2020,2020-07-19,,,Out for Delivery,In Transit,2,4,43.68 kg,2950.0 g,10x15x30 cm,10x15x30 cm,"San Diego, TX",San Diego,San Diego,San Diego,TX,TX,US,GB,FALSE,true,Recipient,Left at door,Call before delivery,No,No,1,0,Damaged,
DEL0000967,DEL0000967,,ORD9142552,,CUST001290,UPS,FedEx,RZ862480297,,2020-11-06,2020-11-06,2020-11-12,2020-11-12,11/16/2020,2020-11-16,In Transit,Returned,5,1,25660.0 g,42.35 kg,57x35x29 cm,57x35x29 cm,"454 Main St, Sydeny, IL 55166",3691 Blvd Sydeny,Sydeny,Sydeny,IL,null,United States,FR,NaN,no,Recipient,,∑ emoji 📦,No,No,NULL,N,Damaged,
DEL0000968,DEL0000968,ORD0000663,ORD0000663,CUST001017,CUST001017,OnTrac,UPS,PK653140458,TRK79682430,2022-10-29,2022-10-29,11/01/2022,2022-11-01,10/29/2022,2022-10-29,Failed,Delivered,3,3,109.92 lbs,10.01 lbs,17x44x3 cm,17x44x3 cm,"3667 Lake St, Chcago, NY 36629",Chcago,Chcago,Chcago,,NY,United States of America,N/A,0,Yes,N/A,Recipient,<br/>handle with care,Yes,Yes,Yes,false,null,
DEL0000969,DEL0000969,ORD0001577,N/A,CUST001230,CUST001230,DHL,UPS,HQ956394784,TRK28528542,2021-09-05,2021-09-05,09/16/2021,2021-09-16,2021-09-17,2021-09-17,Lost,,3,2,73.76 lbs,56.14 lbs,50x37x11 cm,50x37x11 cm,"2976 Park St, Los Angeles, TX 35531","2442 Main St, Los Angeles, TX 45917",Los Angeles,,TX,TX,usa,JP,no,N/A,Left at door,Recipient,<br/>handle with care,No,No,0,false,Changed mind,
DEL0000970,DEL0000970,ORD0000579,ORD0000579,CUST001710,CUST001710,USPS,FedEx,NaN,TRK58378918,04-04-2020,2020-04-04,04/13/2020,2020-04-13,,2020-04-13,Lost,Delivered,,2,17.91,3040.0 g,47x27x24 cm,47x27x24 cm,9816 Dr San Diego,"San Diego, IL",NULL,San Diego,IL,IL,USA,FR,true,no,N/A,Recipient,<br/>handle with care,Yes,Yes,Y,No,null,
DEL0000971,,ORD0004047,ORD0004047,CUST001761,CUST001761,Amazon Logistics,UPS,DM497069581,TRK41372280,10/09/2021,2021-10-09,10/23/2021,2021-10-23,2021-10-11,,Pending,Failed,3,1,14030.0 g,35.17 kg,32x29x4 cm,32x29x4 cm,Tokyoo,"Tokyoo, NY",Tokyoo,Tokyoo,NY,NY,USA,JP,yes,yes,N/A,NULL,Call before delivery,Yes,Yes,1,Yes,Wrong item,
DEL0000972,DEL0000972,ORD0003621,ORD0003621,CUST000636,CUST000636,FedEx,FedEx,CA328588581,TRK23579518,18-05-2020,2020-05-18,2020-05-23,null,,2020-06-06,Pending,Returned,,2,23420.0 g,1800.0 g,23x60x6 cm,NULL,Los Angeles,"Los Angeles, CA",Los Angeles,Los Angeles,CA,CA,usa,DE,Yes,N,Reception,Neighbor,Leave at door,No,No,true,true,,
DEL0000973,DEL0000973,ORD0003429,ORD0003429,CUST001639,CUST001639,FedEx,DHL,SV525967101,TRK89762231,26-10-2020,2020-10-26,N/A,2020-10-31,2020-11-14,,Returned,Delivered,2,2,72.52 lbs,100.66 lbs,52x43x9 cm,52x43x9 cm,7375 Dr San Jose,"1963 Oak St, San Jose, TX 23434",San Jose,San Jose,TX,TX,USA,FR,0,no,N/A,Left at door,∑ emoji 📦,N/A,No,yes,FALSE,,
DEL0000974,DEL0000974,ORD0002542,ORD0002542,CUST000672,CUST000672,FedEx,UPS,SZ136145304,TRK14136941,03/11/2021,2021-03-11,2021-03-20,2021-03-20,03/29/2021,2021-03-29,Pending,Returned,4,5,21.33,34.67,NaN,51x31x25 cm,San Antonio,"5719 Park St, San Antonio, PA 58808",San Antonio,,N/A,PA,United States,IN,0,Yes,Reception,Recipient,Fragile,No,No,TRUE,FALSE,NaN,
DEL0000975,DEL0000975,NaN,ORD0004455,,CUST001206,Amazon Logistics,,OZ171953777,TRK71071110,11/11/2022,2022-11-11,2022-11-15,,11/28/2022,2022-11-28,pending,Returned,,4,47.08 kg,27.02 kg,17x48x25 cm,17x48x25 cm,Tokyoo,"8924 Elm St, Tokyoo, PA 14326",Tokyoo,Tokyoo,PA,PA,usa,FR,N/A,No,,,,No,No,no,N,,
DEL0000976,DEL0000976,ORD0001236,ORD0001236,CUST000276,CUST000276,FedEx,null,FH356746663,TRK24308728,11/03/2020,2020-11-03,15-11-2020,2020-11-15,11/04/2020,2020-11-04,pending,Returned,1,4,5.64 kg,30830.0 g,46x7x13 cm,46x7x13 cm,New Yrok,"New Yrok, CA",null,New Yrok,CA,CA,United States,IN,N,FALSE,Reception,,,Yes,Yes,N,FALSE,,
DEL0000977,DEL0000977,ORD0001127,ORD0001127,CUST000582,CUST000582,OnTrac,UPS,OK674286325,TRK23885729,2023-01-02,2023-01-02,01/12/2023,2023-01-12,,2023-01-07,Pending,Returned,5,4,16.94,32.63 kg,34x43x6 cm,34x43x6 cm,San Antonio,San Antonio,NULL,San Antonio,TX,TX,U.S.A,GB,true,true,,Recipient,,Yes,Yes,FALSE,Y,Damaged,
DEL0000978,DEL0000978,ORD0002490,ORD0002490,CUST000885,CUST000885,dhl,FedEx,MU430777637,TRK51964716,2021-05-28,2021-05-28,06/07/2021,2021-06-07,2021-05-26,2021-05-26,in_transit,In Transit,3,,100.7 lbs,22.34 kg,55x27x2 cm,55x27x2 cm,"8059 Main St, San Jose, TX 65531","2673 Lake St, San Jose, TX 95078",,San Jose,TX,TX,USA,IN,1,No,NaN,Left at door,Leave at door,Yes,Yes,N,No,,
DEL0000979,null,ORD0003267,ORD0003267,CUST000909,CUST000909,DHL,DHL,TK794667781,TRK94551177,2021-04-11,2021-04-11,2021-04-15,2021-04-15,04/15/2021,2021-04-15,Out for Delivery,In Transit,2,5,17770.0 g,43820.0 g,5x36x28 cm,5x36x28 cm,San Franciso,"San Franciso, NY",San Franciso,San Franciso,NY,N/A,United States of America,GB,Yes,N/A,Reception,,,NULL,Yes,true,N,Wrong item,
DEL0000980,DEL0000980,ORD0002455,ORD0002455,CUST000150,CUST000150,Amazon Logistics,DHL,WQ139662307,TRK20713173,06-09-2021,2021-09-06,2021-09-18,2021-09-18,09/14/2021,,Failed,Delivered,NULL,3,NULL,4.35 kg,8x11x27 cm,8x11x27 cm,1095 Blvd Houston,8838 Ln Houston,Houston,Houston,TX,TX,usa,IN,Yes,0,NaN,Left at door,,Yes,Yes,Yes,N,,
DEL0000981,DEL0000981,ORD9491182,ORD9491182,CUST001239,CUST001239,dhl,FedEx,null,TRK23994598,NaN,2021-04-02,04/08/2021,2021-04-08,04/09/2021,2021-04-09,in_transit,Returned,4,1,3130.0 g,1620.0 g,15x55x13 cm,15x55x13 cm,"2115 Lake St, San Franciso, CA 98521",5087 Ave San Franciso,San Franciso,San Franciso,NULL,CA,United States of America,FR,true,yes,Reception,,Fragile,No,No,Y,No,,
DEL0000982,DEL0000982,ORD0001646,ORD0001646,CUST001867,CUST001867,DHL,UPS,FJ545075751,TRK30206850,01/08/2023,2023-01-08,2023-01-12,2023-01-12,2023-01-14,NULL,delivered,Returned,5,3,5.66 kg,7.97,56x28x18 cm,56x28x18 cm,"8361 Park St, Los Angeles, FL 86277","Los Angeles, FL",Los Angeles,NULL,FL,,US,US,false,no,Reception,Recipient,∑ emoji 📦,No,No,1,yes,,
DEL0000983,DEL0000983,ORD0003229,ORD0003229,CUST000980,CUST000980,FedEx,UPS,EW670458523,TRK35995050,2020-09-28,N/A,09/30/2020,2020-09-30,09/28/2020,2020-09-28,Failed,Delivered,4,3,94.02 lbs,41.19 lbs,44x55x10 cm,44x55x10 cm,New York,"2936 Elm St, New York, TX 21923",New York,New York,TX,TX,usa,FR,true,no,Recipient,Left at door,<br/>handle with care,Yes,Yes,yes,null,,
DEL0000984,DEL0000984,ORD0001470,NULL,CUST000640,CUST000640,LaserShip,DHL,QC487730321,TRK78006902,2022-09-14,2022-09-14,2022-09-16,2022-09-16,2022-10-04,,In Transit,Failed,1,2,1.23 lbs,35.44,47x20x3 cm,47x20x3 cm,,Philadelphia,Philadelphia,Philadelphia,TX,TX,United States,DE,FALSE,yes,Neighbor,Recipient,Leave at door,No,No,FALSE,NaN,Changed mind,
DEL0000985,DEL0000985,ORD0001657,ORD0001657,CUST000525,CUST000525,ups,FedEx,MO175986331,TRK16901651,01/31/2021,2021-01-31,02/01/2021,2021-02-01,2021-02-13,2021-02-13,Delivered,In Transit,2,3,43.8 kg,43730.0 g,37x42x25 cm,37x42x25 cm,Tokyoo,"Tokyoo, TX",Tokyoo,Tokyoo,TX,TX,USA,JP,true,N/A,N/A,Left at door,Fragile,No,No,No,TRUE,Damaged,
DEL0000986,null,ORD0003064,ORD0003064,NaN,CUST000136,dhl,FedEx,QS664209167,TRK86963355,05/09/2023,N/A,05/15/2023,2023-05-15,2023-05-22,2023-05-22,Pending,NULL,3,4,14.07 kg,49.87 kg,,55x48x6 cm,,"7474 Oak St, Philadelphia, CA 79192",Philadelphia,Philadelphia,CA,CA,USA,JP,TRUE,0,Reception,Recipient,,NULL,No,Y,yes,Changed mind,
DEL0000987,DEL0000987,ORD0003850,NaN,CUST001469,CUST001469,DHL,USPS,EJ133573931,TRK41578860,11/20/2022,2022-11-20,30-11-2022,2022-11-30,2022-12-07,2022-12-07,delivered,Failed,3,4,38590.0 g,64.1 lbs,12x56x27 cm,12x56x27 cm,5615 Blvd San Diego,1818 Dr San Diego,San Diego,San Diego,IL,IL,USA,FR,yes,false,,,<br/>handle with care,No,No,N,NULL,,
DEL0000988,NULL,ORD0003714,ORD0003714,CUST001431,CUST001431,UPS,FedEx,XU240105258,TRK31069099,2023-12-29,2023-12-29,2024-01-08,2024-01-08,2023-12-31,,in_transit,Returned,5,3,30530.0 g,45650.0 g,55x28x28 cm,55x28x28 cm,Phoenix,"8744 Park St, Phoenix, IL 53919",Phoenix,,IL,IL,United States of America,GB,0,true,NULL,Neighbor,Call before delivery,Yes,Yes,yes,No,,
DEL0000989,DEL0000989,ORD0001082,ORD0001082,CUST001125,CUST001125,LaserShip,,VI360300060,TRK92291686,10-01-2023,2023-01-10,01/17/2023,2023-01-17,2023-01-28,2023-01-28,DELIVERED,Delivered,1,5,27.37,23.77 lbs,58x58x22 cm,58x58x22 cm,3399 Ln Chcago,244 Ave Chcago,Chcago,,CA,CA,United States of America,FR,no,N,Neighbor,,Call before delivery,No,No,1,yes,Quality issue,
DEL0000990,DEL0000990,ORD0001478,null,CUST001500,CUST001500,Amazon Logistics,DHL,OV565978734,TRK90672681,16-11-2020,N/A,19-11-2020,2020-11-19,2020-11-26,2020-11-26,Delivered,Delivered,2,3,47.0 kg,,NULL,41x23x30 cm,5245 Ave San Jose,8869 Ave San Jose,San Jose,San Jose,TX,TX,NULL,GB,FALSE,N/A,Reception,Neighbor,Leave at door,No,No,false,Yes,Wrong item,
DEL0000991,DEL0000991,ORD0002614,ORD0002614,CUST000248,CUST000248,USPS,UPS,N/A,TRK91160248,04/15/2020,2020-04-15,2020-04-29,2020-04-29,04/14/2020,2020-04-14,Pending,Delivered,4,3,3.36 kg,7.16 kg,38x49x7 cm,38x49x7 cm,null,"Dallas, PA",Dallas,Dallas,PA,PA,USA,JP,N,0,Reception,Left at door,Leave at door,Yes,Yes,TRUE,no,NaN,
DEL0000992,DEL0000992,ORD0002442,ORD0002442,CUST000506,CUST000506,ups,DHL,NQ213450385,TRK41222247,07-06-2023,2023-06-07,19-06-2023,2023-06-19,06/21/2023,2023-06-21,Returned,In Transit,2,2,7350.0 g,27.01,23x7x2 cm,23x7x2 cm,Phoenix,"6858 Lake St, Phoenix, IL 21546",Phoenix,Phoenix,IL,IL,United States of America,GB,false,Yes,NULL,Left at door,<br/>handle with care,No,No,true,N,Quality issue,
DEL0000993,DEL0000993,ORD0002729,ORD0002729,CUST000207,CUST000207,OnTrac,DHL,IW138424361,TRK50304893,03-03-2023,2023-03-03,11-03-2023,2023-03-11,03/20/2023,2023-03-20,Lost,Returned,5,2,33.55,30.24,52x27x29 cm,52x27x29 cm,9807 Ln Chcago,Chcago,Chcago,Chcago,NY,NY,United States of America,US,true,TRUE,,Neighbor,,No,No,no,No,Quality issue,
DEL0000994,DEL0000994,ORD0003928,ORD0003928,CUST000984,CUST000984,fedex,FedEx,JY990560713,TRK25021700,18-02-2020,2020-02-18,24-02-2020,2020-02-24,03/09/2020,2020-03-09,,Delivered,4,2,27780.0 g,110.01 lbs,N/A,26x27x26 cm,Chicago,Chicago,Chicago,Chicago,CA,CA,U.S.A,FR,no,Yes,Recipient,Neighbor,∑ emoji 📦,No,NULL,N,Yes,,
DEL0000995,DEL0000995,ORD0001638,ORD0001638,CUST000931,CUST000931,Amazon Logistics,UPS,TN443103785,TRK88640907,13-12-2021,2021-12-13,null,2021-12-17,12/17/2021,2021-12-17,Out for Delivery,Delivered,1,4,680.0 g,38.97 kg,5x24x7 cm,5x24x7 cm,NULL,San Franciso,,null,AZ,AZ,United States,IN,no,yes,Reception,,Leave at door,Yes,Yes,no,TRUE,,
DEL0000996,DEL0000996,ORD0002667,ORD0002667,CUST001680,CUST001680,FedEx,USPS,BY818739135,TRK98066700,19-12-2021,2021-12-19,2021-12-23,,01/02/2022,2022-01-02,Pending,Delivered,1,1,45.5 kg,15630.0 g,50x19x27 cm,50x19x27 cm,"Chcago, CA",8029 Ave Chcago,Chcago,Chcago,CA,null,US,FR,true,1,Left at door,Neighbor,Ring bell,No,No,FALSE,N,Damaged,
DEL0000997,DEL0000997,ORD0001878,ORD0001878,CUST000982,CUST000982,dhl,DHL,IM972295403,TRK60918295,2021-03-24,2021-03-24,01-04-2021,2021-04-01,03/24/2021,2021-03-24,DELIVERED,In Transit,4,5,NULL,2860.0 g,30x33x8 cm,30x33x8 cm,San Diego,"San Diego, CA",N/A,San Diego,CA,CA,United States of America,JP,No,N,Neighbor,,Fragile,Yes,Yes,,false,Damaged,
DEL0000998,DEL0000998,ORD0003622,ORD0003622,CUST001307,CUST001307,DHL,DHL,OD472202122,TRK85256384,27-10-2023,2023-10-27,02-11-2023,2023-11-02,2023-10-27,,pending,Returned,2,5,20.86 kg,3590.0 g,18x5x30 cm,18x5x30 cm,1013 Dr New Yrok,null,New Yrok,NULL,IL,IL,US,FR,No,TRUE,Reception,Neighbor,,Yes,Yes,1,TRUE,,
DEL0000999,DEL0000999,N/A,ORD0004257,CUST000867,CUST000867,OnTrac,DHL,QN454163992,TRK93587446,01/03/2020,2020-01-03,01/11/2020,2020-01-11,NULL,2020-01-05,in_transit,,2,5,25.64 kg,74.18 lbs,44x47x23 cm,44x47x23 cm,NaN,2637 Ln Chicago,Chicago,Chicago,CA,CA,usa,JP,0,N,Left at door,,Ring bell,Yes,Yes,Y,Y,Changed mind,
DEL0001000,DEL0001000,ORD9836404,ORD9836404,CUST000348,CUST000348,fedex,USPS,WI308123545,,2021-09-29,2021-09-29,,2021-10-07,2021-10-08,2021-10-08,Failed,null,2,NaN,49150.0 g,27.89 kg,40x20x19 cm,40x20x19 cm,213 Ave San Diego,"San Diego, TX",San Diego,San Diego,TX,TX,,IN,yes,Y,Left at door,Left at door,Fragile,No,No,false,no,,
DEL0001001,DEL0001001,null,ORD0004449,CUST000940,CUST000940,USPS,NaN,CH125229541,TRK76290659,03/15/2021,2021-03-15,03/28/2021,2021-03-28,2021-03-21,2021-03-21,delivered,Failed,2,5,19.9,null,31x12x24 cm,N/A,"967 Oak St, Tokyoo, TX 89674",Tokyoo,Tokyoo,Tokyoo,TX,TX,U.S.A,IN,0,N,N/A,Recipient,Ring bell,Yes,Yes,TRUE,No,NaN,
DEL0001002,DEL0001002,ORD0001689,ORD0001689,CUST000724,CUST000724,DHL,UPS,QI495646789,TRK87591407,02/07/2022,2022-02-07,2022-02-10,NaN,2022-02-16,2022-02-16,Pending,In Transit,5,5,1090.0 g,9310.0 g,59x18x5 cm,59x18x5 cm,Tokyoo,"5308 Oak St, Tokyoo, CA 37779",Tokyoo,Tokyoo,CA,NaN,USA,US,FALSE,TRUE,,null,<br/>handle with care,No,No,FALSE,No,Damaged,
DEL0001003,NULL,ORD0003137,ORD0003137,CUST000913,,ups,FedEx,PL341783147,TRK33348168,07/30/2022,2022-07-30,2022-08-09,2022-08-09,08/08/2022,2022-08-08,In Transit,Failed,2,,36340.0 g,48.27,8x5x22 cm,8x5x22 cm,Houston,"8310 Elm St, Houston, CA 87275",Houston,Houston,CA,CA,U.S.A,GB,no,Y,Reception,Neighbor,,Yes,Yes,No,true,Not delivered,
DEL0001004,DEL0001004,,ORD0002976,CUST000333,CUST000333,FedEx,UPS,FQ976367860,TRK98493820,NaN,2023-03-31,10-04-2023,2023-04-10,2023-04-03,2023-04-03,,In Transit,4,5,NULL,39.38,NULL,5x35x12 cm,New York,"New York, CA",New York,New York,CA,CA,United States of America,DE,TRUE,,,Recipient,Leave at door,Yes,Yes,Y,false,,
DEL0001005,DEL0001005,ORD0001638,ORD0001638,CUST001558,CUST001558,Amazon Logistics,DHL,CP838829584,TRK33641186,2022-10-26,2022-10-26,2022-10-27,2022-10-27,2022-11-06,2022-11-06,DELIVERED,NULL,1,1,13.27 kg,42.84,55x46x27 cm,55x46x27 cm,NaN,3409 Ln San Franciso,San Franciso,San Franciso,CA,CA,US,GB,FALSE,1,Reception,NaN,Fragile,No,No,NULL,Y,Damaged,
DEL0001006,DEL0001006,ORD0002053,ORD0002053,CUST000205,CUST000205,USPS,UPS,YU422760135,TRK12549442,2021-08-03,2021-08-03,08/08/2021,2021-08-08,08/03/2021,2021-08-03,Out for Delivery,Returned,3,1,5.14 lbs,33.84,11x19x4 cm,11x19x4 cm,"8449 Main St, Houston, CA 94470","Houston, CA",Houston,,CA,null,usa,GB,no,false,,,Fragile,Yes,Yes,false,1,,
DEL0001007,DEL0001007,ORD0002775,ORD0002775,CUST000259,CUST000259,OnTrac,N/A,VN304876248,TRK66910707,09/11/2020,2020-09-11,NULL,2020-09-17,2020-09-30,2020-09-30,Delivered,Failed,3,5,16.38 lbs,46.9 lbs,58x14x25 cm,,Philadelphia,2008 Ln Philadelphia,,Philadelphia,,CA,United States of America,FR,FALSE,No,Recipient,Left at door,Ring bell,No,No,false,Y,Quality issue,
DEL0001008,DEL0001008,ORD0000490,ORD0000490,CUST001362,CUST001362,LaserShip,FedEx,HN429123044,TRK79527503,2021-04-09,2021-04-09,2021-04-17,2021-04-17,04/23/2021,2021-04-23,DELIVERED,Delivered,2,2,21.3,7460.0 g,12x40x6 cm,12x40x6 cm,4848 Blvd New Yrok,7859 Ave New Yrok,New Yrok,New Yrok,TX,TX,US,IN,true,yes,,Neighbor,Ring bell,No,No,,Y,Wrong item,
DEL0001009,DEL0001009,ORD0003857,NULL,CUST000400,CUST000400,UPS,USPS,GT116941396,TRK73916518,2023-11-12,null,20-11-2023,2023-11-20,,2023-11-15,pending,Returned,3,1,1.35 kg,3270.0 g,55x10x25 cm,null,San Diego,4661 Ave San Diego,San Diego,San Diego,NY,NY,NaN,US,true,1,,Left at door,<br/>handle with care,Yes,Yes,NULL,false,Not delivered,
DEL0001010,DEL0001010,ORD0004886,ORD0004886,CUST001044,CUST001044,ups,NaN,null,TRK21127816,2022-07-09,2022-07-09,2022-07-18,2022-07-18,2022-07-19,2022-07-19,delivered,In Transit,2,4,15.44,4.43 kg,36x25x13 cm,36x25x13 cm,Dallas,"3290 Main St, Dallas, NY 16700",Dallas,Dallas,NULL,NY,US,DE,Y,FALSE,Neighbor,Left at door,Ring bell,NaN,No,Y,true,Not delivered,
DEL0001011,DEL0001011,ORD0004304,ORD0004304,CUST001469,CUST001469,LaserShip,NaN,GF366268510,TRK84002679,13-06-2020,2020-06-13,06/27/2020,2020-06-27,2020-06-15,2020-06-15,Pending,Delivered,2,4,90.21 lbs,48560.0 g,6x42x30 cm,6x42x30 cm,San Diego,"San Diego, TX",San Diego,San Diego,TX,TX,U.S.A,FR,Yes,yes,Reception,Left at door,<br/>handle with care,Yes,Yes,false,Yes,,
DEL0001012,DEL0001012,ORD0004185,ORD0004185,CUST000308,CUST000308,dhl,FedEx,RA440169815,TRK28145864,12/03/2022,2022-12-03,12/10/2022,2022-12-10,2022-12-21,2022-12-21,Lost,Returned,3,4,24.17,42140.0 g,34x42x2 cm,34x42x2 cm,New York,New York,New York,New York,PA,PA,U.S.A,GB,FALSE,1,Neighbor,Neighbor,∑ emoji 📦,N/A,No,No,N,Quality issue,
DEL0001013,DEL0001013,ORD0000807,ORD0000807,CUST001738,NULL,UPS,UPS,SU243081020,TRK96022263,12/01/2022,2022-12-01,N/A,2022-12-02,2022-12-20,2022-12-20,Pending,Delivered,3,null,36660.0 g,30.23 kg,9x58x9 cm,9x58x9 cm,Tokyoo,Tokyoo,Tokyoo,Tokyoo,CA,CA,usa,JP,Y,,Neighbor,Recipient,null,No,,false,TRUE,Wrong item,
DEL0001014,DEL0001014,ORD0003396,ORD0003396,CUST001082,CUST001082,FedEx,DHL,PT147725903,TRK75157601,16-11-2020,2020-11-16,2020-11-18,2020-11-18,12/03/2020,2020-12-03,pending,Returned,2,2,23.41,37.56 kg,24x9x8 cm,24x9x8 cm,Chicago,"Chicago, TX",Chicago,Chicago,TX,TX,NULL,FR,N/A,FALSE,N/A,Recipient,∑ emoji 📦,No,No,N,No,Damaged,
